,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
4001,H,0.992444152431012,0.9923469387755101,0.5585459629500175,0.5206043956043956,0.5849802371541502,0
9034,H,0.9770039421813403,0.9827806122448979,0.5540020971688221,0.6346153846153847,0.14624505928853754,0
1054,H,0.9750328515111696,0.9815051020408163,0.5686822789234534,0.41895604395604397,0.4624505928853755,0
4260,H,0.9944152431011827,0.9920280612244898,0.4956308982873121,0.5961538461538461,0.5138339920948617,0
2208,H,0.9848883048620237,0.9859693877551019,0.5015728766165677,0.5851648351648352,0.43873517786561267,0
3250,H,0.9894875164257556,0.9878826530612245,0.5973435861586858,0.3708791208791209,0.5968379446640316,0
67,H,0.9816031537450723,0.9850127551020407,0.5124082488640336,0.6057692307692308,0.7272727272727273,0
1732,H,0.9802890932982917,0.9818239795918365,0.5941978329255505,0.3873626373626374,0.4743083003952569,0
7718,H,0.987516425755585,0.9939413265306122,0.4987766515204474,0.6126373626373627,0.3438735177865613,0
690,H,0.9776609724047307,0.9853316326530611,0.493883257602237,0.5521978021978022,0.2015810276679842,0
9296,H,0.9796320630749015,0.9853316326530611,0.5326808808109053,0.5370879120879122,0.3952569169960474,0
4761,H,0.9977003942181341,0.994579081632653,0.4655714785040196,0.723901098901099,0.2608695652173913,1
6293,H,0.9888304862023654,0.9897959183673468,0.5284865431667249,0.6167582417582418,0.33992094861660077,0
2118,H,0.983245729303548,0.9850127551020407,0.4994757077944775,0.5906593406593407,0.3794466403162055,0
2666,H,0.9845597897503285,0.9859693877551019,0.5910520796924152,0.3804945054945055,0.8023715415019763,0
1835,H,0.978318002628121,0.9799107142857143,0.5435162530583711,0.49175824175824173,0.7509881422924901,0
7320,H,0.9848883048620237,0.989158163265306,0.4931842013282069,0.6826923076923077,0.6363636363636364,0
3455,H,0.9901445466491459,0.9894770408163265,0.5630898287312128,0.570054945054945,0.043478260869565216,0
4480,H,0.9944152431011827,0.9897959183673468,0.45613421880461374,0.7582417582417583,0.07905138339920949,1
2020,H,0.9812746386333772,0.9834183673469387,0.5452638937434463,0.4574175824175824,0.20948616600790515,0
8743,H,0.9770039421813403,0.9843749999999999,0.4624257252708843,0.701923076923077,0.5138339920948617,0
3456,H,0.9901445466491459,0.9897959183673468,0.5627403005941979,0.5302197802197802,0.06324110671936758,0
8137,H,0.9839027595269383,0.9910714285714285,0.5592450192240476,0.44505494505494503,0.2648221343873518,0
6559,H,0.990473061760841,0.9904336734693877,0.5284865431667249,0.5357142857142857,0.5652173913043478,0
5440,H,0.9954007884362681,0.9964923469387754,0.5934987766515204,0.4120879120879121,0.35177865612648224,0
6484,H,0.987516425755585,0.9878826530612245,0.6686473261097519,0.3090659340659341,0.6205533596837944,0
5773,H,0.9908015768725363,0.9923469387755101,0.4875917511359664,0.6428571428571428,0.37549407114624506,0
9391,H,0.9776609724047307,0.9827806122448979,0.7238727717581265,0.2541208791208791,0.5691699604743083,0
3506,H,0.9908015768725363,0.9910714285714285,0.5015728766165677,0.6483516483516484,0.6007905138339921,0
48,H,0.9816031537450723,0.9859693877551019,0.4980775952464173,0.7403846153846154,0.5335968379446641,0
1274,H,0.9793035479632064,0.9869260204081632,0.5347780496329955,0.5521978021978022,0.25691699604743085,0
5372,H,0.9950722733245729,0.9958545918367346,0.5274379587556798,0.6428571428571428,0.691699604743083,0
4369,H,0.9921156373193167,0.9882015306122448,0.6064313177210765,0.37362637362637363,0.758893280632411,0
8305,H,0.9816031537450723,0.9888392857142857,0.482348829080741,0.6043956043956045,0.22134387351778656,0
3884,H,0.9937582128777924,0.9933035714285714,0.5683327507864383,0.4945054945054945,0.17391304347826086,0
7987,H,0.9888304862023654,0.9955357142857142,0.5204473960153793,0.5535714285714286,0.4624505928853755,0
5671,H,0.992772667542707,0.9936224489795918,0.5361761621810556,0.5109890109890111,0.16205533596837945,0
5913,H,0.9878449408672799,0.989158163265306,0.5169521146452289,0.7184065934065934,0.03557312252964427,0
7252,H,0.9862023653088042,0.9897959183673468,0.5246417336595596,0.5892857142857143,0.8379446640316206,0
9482,H,0.9816031537450723,0.9872448979591837,0.4575323313526739,0.7884615384615384,0.7312252964426877,0
5672,H,0.992444152431012,0.9936224489795918,0.5945473610625656,0.3598901098901099,0.18181818181818182,0
8819,H,0.9770039421813403,0.9843749999999999,0.47151345683327506,0.6717032967032968,0.4743083003952569,0
5305,H,0.9983574244415243,0.9987244897959182,0.5872072701852499,0.39972527472527475,0.7944664031620553,0
5856,H,0.9894875164257556,0.9913903061224488,0.5585459629500175,0.49313186813186816,0.28063241106719367,0
7218,H,0.9852168199737188,0.9878826530612245,0.4893393918210416,0.668956043956044,0.47035573122529645,0
4455,H,0.9934296977660972,0.9888392857142857,0.5581964348130024,0.39697802197802196,0.7075098814229249,0
7957,H,0.9885019710906702,0.994579081632653,0.7479902132121635,0.22664835164835165,0.16996047430830039,0
2033,H,0.9816031537450723,0.9837372448979591,0.4750087382034254,0.6538461538461539,0.3359683794466403,0
5355,H,0.9963863337713535,0.9964923469387754,0.4641733659559594,0.6840659340659341,0.4743083003952569,0
7466,H,0.9865308804204994,0.9936224489795918,0.6295001747640685,0.3241758241758242,0.383399209486166,0
1842,H,0.9779894875164258,0.9792729591836735,0.6483746941628801,0.3090659340659341,0.02766798418972332,0
688,H,0.9776609724047307,0.9853316326530611,0.6064313177210765,0.3626373626373626,0.16205533596837945,0
1246,H,0.9763469119579501,0.9837372448979591,0.5777700104858441,0.4574175824175824,0.8181818181818182,0
2860,H,0.987516425755585,0.9866071428571427,0.5113596644529884,0.6758241758241759,0.9288537549407114,0
6667,H,0.9901445466491459,0.9901147959183673,0.5368752184550857,0.5480769230769231,0.7944664031620553,0
3120,H,0.9858738501971093,0.9866071428571427,0.5463124781544915,0.5604395604395604,0.11067193675889328,0
9393,H,0.9779894875164258,0.9827806122448979,0.5204473960153793,0.5906593406593407,0.5968379446640316,0
3264,H,0.9898160315374508,0.9888392857142857,0.5085634393568682,0.6057692307692308,0.7430830039525692,0
5385,H,0.9950722733245729,0.9958545918367346,0.6130723523243621,0.3695054945054945,0.8260869565217391,0
5039,H,0.9990144546649148,0.9990433673469388,0.5903530234183851,0.44642857142857145,0.5296442687747036,0
1156,H,0.9756898817345598,0.9815051020408163,0.49073750436910174,0.5590659340659341,0.7272727272727273,0
5480,H,0.9944152431011827,0.9952168367346939,0.5166025865082139,0.4945054945054945,0.7549407114624506,0
2943,H,0.9878449408672799,0.9869260204081632,0.7015029709891646,0.2706043956043956,0.007905138339920948,0
8601,H,0.9770039421813403,0.9827806122448979,0.4750087382034254,0.6442307692307693,0.7865612648221344,0
9629,H,0.9822601839684626,0.9888392857142857,0.717581265291856,0.2706043956043956,0.541501976284585,0
10,H,0.9802890932982917,0.9850127551020407,0.6228591401607829,0.3282967032967033,0.09486166007905138,0
2978,H,0.9871879106438897,0.9866071428571427,0.5739252009786788,0.4972527472527473,0.40711462450592883,0
7643,H,0.9868593955321945,0.9929846938775508,0.4987766515204474,0.6964285714285715,0.48221343873517786,0
5413,H,0.9944152431011827,0.9964923469387754,0.5337294652219504,0.5,0.10276679841897234,0
6191,H,0.9888304862023654,0.9913903061224488,0.6696959105207969,0.30219780219780223,0.16600790513833993,0
5311,H,0.9977003942181341,0.997767857142857,0.5103110800419434,0.6840659340659341,0.007905138339920948,0
4769,H,0.9973718791064391,0.994579081632653,0.5396714435512059,0.5096153846153847,0.34782608695652173,0
8873,H,0.9789750328515112,0.9856505102040817,0.5442153093324013,0.5,0.25691699604743085,0
1437,H,0.9816031537450723,0.9882015306122448,0.5029709891646278,0.6208791208791209,0.15810276679841898,1
1100,H,0.9750328515111696,0.9805484693877551,0.5924501922404753,0.4120879120879121,0.13043478260869565,0
4161,H,0.9917871222076216,0.9894770408163265,0.5777700104858441,0.44505494505494503,0.3952569169960474,0
4139,H,0.9911300919842313,0.989158163265306,0.5662355819643481,0.42307692307692313,0.16600790513833993,0
8396,H,0.9809461235216822,0.9872448979591837,0.5567983222649423,0.4574175824175824,0.37549407114624506,0
9261,H,0.9799605781865967,0.9853316326530611,0.5138063614120937,0.5274725274725275,0.039525691699604744,0
771,H,0.9750328515111696,0.9821428571428571,0.45823138762670396,0.804945054945055,0.07509881422924901,0
9506,H,0.983245729303548,0.9897959183673468,0.541069556099266,0.5714285714285715,0.09881422924901186,0
1582,H,0.9793035479632064,0.9830994897959183,0.5347780496329955,0.576923076923077,0.7272727272727273,0
2490,H,0.9825886990801579,0.9846938775510203,0.5473610625655365,0.6401098901098902,0.758893280632411,0
9160,H,0.9773324572930355,0.9837372448979591,0.5840615169521146,0.38461538461538464,0.6245059288537549,0
599,H,0.9779894875164258,0.987563775510204,0.564837469416288,0.42719780219780223,0.07905138339920949,0
2659,H,0.9848883048620237,0.9862882653061225,0.5574973785389724,0.440934065934066,0.7233201581027668,0
1153,H,0.9756898817345598,0.9818239795918365,0.506116742397763,0.6263736263736264,0.6798418972332015,0
2840,H,0.9868593955321945,0.9866071428571427,0.5197483397413492,0.5343406593406593,0.7312252964426877,0
5809,H,0.9898160315374508,0.9917091836734693,0.5522544564837469,0.5027472527472527,0.7272727272727273,0
3101,H,0.9848883048620237,0.9853316326530611,0.5127577770010486,0.5123626373626373,0.7628458498023716,0
1234,H,0.9763469119579501,0.9837372448979591,0.8528486543166724,0.19230769230769232,0.6561264822134387,0
4166,H,0.9931011826544022,0.9904336734693877,0.5330304089479203,0.668956043956044,0.4505928853754941,0
5852,H,0.9894875164257556,0.9913903061224488,0.6284515903530234,0.30631868131868134,0.233201581027668,0
1171,H,0.9756898817345598,0.9824617346938775,0.5302341838518001,0.5686813186813187,0.8774703557312253,0
6729,H,0.990473061760841,0.9913903061224488,0.5326808808109053,0.554945054945055,0.4901185770750988,0
1360,H,0.9816031537450723,0.989158163265306,0.5966445298846557,0.37912087912087916,0.22134387351778656,0
266,H,0.9789750328515112,0.9824617346938775,0.5033205173016427,0.6002747252747254,0.14624505928853754,0
7765,H,0.9865308804204994,0.9936224489795918,0.4987766515204474,0.771978021978022,0.03162055335968379,0
1682,H,0.978646517739816,0.9802295918367345,0.5606431317721077,0.4958791208791209,0.8893280632411067,1
9922,H,0.9809461235216822,0.9846938775510203,0.5473610625655365,0.5370879120879122,0.1422924901185771,0
7107,H,0.9885019710906702,0.9901147959183673,0.5284865431667249,0.565934065934066,0.19367588932806323,0
1401,H,0.9819316688567674,0.989158163265306,0.5354771059070255,0.5178571428571429,0.6561264822134387,0
4848,H,0.9970433639947438,0.9948979591836734,0.48829080740999653,0.7266483516483516,0.31620553359683795,0
1206,H,0.9753613666228647,0.9821428571428571,0.46067808458580917,0.7348901098901099,0.34782608695652173,0
1449,H,0.9822601839684626,0.9897959183673468,0.5861586857742048,0.42307692307692313,0.2885375494071146,0
43,H,0.9816031537450723,0.9859693877551019,0.47955260398462074,0.6662087912087913,0.4743083003952569,0
6487,H,0.987516425755585,0.9878826530612245,0.5386228591401608,0.4972527472527473,0.6561264822134387,0
6389,H,0.9865308804204994,0.9882015306122448,0.5861586857742048,0.4134615384615385,0.5138339920948617,0
632,H,0.9799605781865967,0.9885204081632653,0.49598042642432716,0.646978021978022,0.4150197628458498,0
9792,H,0.9806176084099869,0.9866071428571427,0.5498077595246418,0.4945054945054945,0.383399209486166,0
9814,H,0.9799605781865967,0.9856505102040817,0.4998252359314925,0.5618131868131868,0.6403162055335968,0
2117,H,0.9835742444152431,0.9850127551020407,0.6158685774204824,0.4024725274725275,0.35968379446640314,0
1235,H,0.976018396846255,0.9834183673469387,0.5781195386228591,0.43131868131868134,0.6758893280632411,0
8159,H,0.9842312746386336,0.9913903061224488,0.5868577420482349,0.4285714285714286,0.4743083003952569,0
2086,H,0.9835742444152431,0.9862882653061225,0.5029709891646278,0.6826923076923077,0.03557312252964427,0
1927,H,0.9789750328515112,0.9815051020408163,0.45927997203774906,0.6565934065934066,0.07509881422924901,0
4756,H,0.9967148488830486,0.9939413265306122,0.6959105207969242,0.260989010989011,0.20948616600790515,0
8477,H,0.9806176084099869,0.9872448979591837,0.5519049283467319,0.4601648351648352,0.35968379446640314,0
1155,H,0.9756898817345598,0.9818239795918365,0.6452289409297448,0.375,0.7075098814229249,0
9929,H,0.9802890932982917,0.9834183673469387,0.5169521146452289,0.5384615384615385,0.22924901185770752,0
9524,H,0.9822601839684626,0.9894770408163265,0.5795176511709192,0.37912087912087916,0.2727272727272727,0
1634,H,0.978646517739816,0.9818239795918365,0.4914365606431318,0.8035714285714286,0.3675889328063241,0
353,H,0.9773324572930355,0.9830994897959183,0.5851101013631598,0.4120879120879121,0.2134387351778656,0
6166,H,0.9885019710906702,0.990752551020408,0.4903879762320867,0.5576923076923077,0.8181818181818182,0
927,H,0.971090670170828,0.9757653061224489,0.4879412792729815,0.7197802197802198,0.0,0
5934,H,0.987516425755585,0.9901147959183673,0.5082139112198532,0.7032967032967034,0.22924901185770752,0
537,H,0.9770039421813403,0.9862882653061225,0.529884655714785,0.5906593406593407,0.32806324110671936,0
5287,H,0.9980289093298292,0.9987244897959182,0.5263893743446347,0.6442307692307693,0.6086956521739131,0
8835,H,0.9770039421813403,0.9846938775510203,0.4627752534078993,0.7348901098901099,0.6679841897233202,0
9451,H,0.9789750328515112,0.9843749999999999,0.5368752184550857,0.543956043956044,0.391304347826087,0
8815,H,0.9766754270696453,0.9837372448979591,0.5015728766165677,0.7554945054945055,0.41106719367588934,0
193,H,0.9796320630749015,0.9834183673469387,0.5865082139112199,0.4752747252747253,0.3201581027667984,0
6518,H,0.9888304862023654,0.9885204081632653,0.423628102062216,0.9326923076923078,0.11857707509881422,0
4431,H,0.9931011826544022,0.989158163265306,0.5043691017126879,0.75,0.4743083003952569,0
5306,H,0.9986859395532195,0.9987244897959182,0.5634393568682279,0.43543956043956045,0.8142292490118577,0
6246,H,0.9881734559789751,0.9894770408163265,0.5092624956308983,0.6428571428571428,0.7193675889328063,0
7052,H,0.987516425755585,0.9897959183673468,0.5277874868926948,0.5879120879120879,0.4901185770750988,0
9417,H,0.9793035479632064,0.9834183673469387,0.52953512757777,0.6016483516483516,0.023715415019762844,0
3214,H,0.9868593955321945,0.9862882653061225,0.4879412792729815,0.7032967032967034,0.2134387351778656,0
471,H,0.9766754270696453,0.9846938775510203,0.49598042642432716,0.5824175824175825,0.549407114624506,0
6738,H,0.9914586070959265,0.9920280612244898,0.5113596644529884,0.6881868131868132,0.5889328063241107,0
6226,H,0.9898160315374508,0.9917091836734693,0.46871723173715485,0.8145604395604396,0.5296442687747036,0
9383,H,0.9773324572930355,0.9824617346938775,0.541069556099266,0.5247252747252747,0.4624505928853755,0
6416,H,0.9868593955321945,0.9888392857142857,0.5186997553303041,0.521978021978022,0.782608695652174,0
2379,H,0.9825886990801579,0.9827806122448979,0.506815798671793,0.6332417582417583,0.4426877470355731,0
5358,H,0.9963863337713535,0.9968112244897959,0.6385879063264592,0.3324175824175824,0.5217391304347826,0
7242,H,0.9852168199737188,0.9888392857142857,0.505767214260748,0.7060439560439561,0.7312252964426877,0
6940,H,0.9881734559789751,0.9929846938775508,0.5078643830828382,0.6126373626373627,0.15019762845849802,0
9604,H,0.9822601839684626,0.989158163265306,0.5721775602936037,0.521978021978022,0.26877470355731226,0
5166,H,0.9993429697766097,0.9996811224489796,0.5403704998252359,0.5686813186813187,0.22924901185770752,0
4433,H,0.9934296977660972,0.989158163265306,0.5015728766165677,0.6167582417582418,0.5019762845849802,0
155,H,0.9802890932982917,0.9827806122448979,0.6945124082488641,0.271978021978022,0.782608695652174,0
7311,H,0.985545335085414,0.9901147959183673,0.5445648374694163,0.5041208791208792,0.541501976284585,0
4806,H,0.9973718791064391,0.9964923469387754,0.48060118839566585,0.7417582417582418,0.7351778656126482,0
5684,H,0.992772667542707,0.9936224489795918,0.5571478504019574,0.5054945054945055,0.3241106719367589,0
9996,H,0.9819316688567674,0.9834183673469387,0.5704299196085285,0.4368131868131868,0.06719367588932806,0
3492,H,0.9917871222076216,0.9917091836734693,0.4669695910520797,0.8736263736263736,0.43873517786561267,0
703,H,0.9779894875164258,0.9850127551020407,0.5169521146452289,0.5618131868131868,0.3438735177865613,0
576,H,0.9779894875164258,0.987563775510204,0.5033205173016427,0.701923076923077,0.7549407114624506,0
4363,H,0.992444152431012,0.9888392857142857,0.6445298846557148,0.33791208791208793,0.6758893280632411,0
2487,H,0.9819316688567674,0.9840561224489796,0.5672841663753933,0.42582417582417587,0.7114624505928854,0
2624,H,0.9845597897503285,0.9869260204081632,0.48060118839566585,0.6428571428571428,0.33992094861660077,0
3452,H,0.9908015768725363,0.9901147959183673,0.5599440754980776,0.44368131868131866,0.007905138339920948,0
