,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type
270,0.9786535303776683,0.981516889738687,0.5266805266805267,0.5169712793733682,0.2015810276679842,No Failure
271,0.9789819376026273,0.9818355640535373,0.5031185031185031,0.5326370757180157,0.22134387351778656,No Failure
272,0.9789819376026273,0.9818355640535373,0.5142065142065142,0.5274151436031331,0.233201581027668,No Failure
273,0.9789819376026273,0.981516889738687,0.4941094941094941,0.6005221932114883,0.24110671936758893,No Failure
274,0.9789819376026273,0.981516889738687,0.5724185724185724,0.3720626631853786,0.2490118577075099,No Failure
275,0.9786535303776683,0.981516889738687,0.48544698544698545,0.7140992167101828,0.25691699604743085,No Failure
276,0.9786535303776683,0.9811982154238368,0.6063756063756064,0.34725848563968675,0.2648221343873518,No Failure
277,0.9786535303776683,0.981516889738687,0.5124740124740125,0.6618798955613577,0.2766798418972332,No Failure
278,0.9786535303776683,0.981516889738687,0.5613305613305614,0.38381201044386426,0.2964426877470356,No Failure
279,0.9786535303776683,0.9818355640535373,0.6302841302841303,0.30548302872062666,0.308300395256917,No Failure
280,0.9789819376026273,0.9818355640535373,0.5045045045045045,0.570496083550914,0.31620553359683795,No Failure
281,0.9789819376026273,0.981516889738687,0.5634095634095634,0.47650130548302877,0.32806324110671936,No Failure
282,0.9789819376026273,0.9818355640535373,0.48163548163548164,0.6501305483028721,0.3359683794466403,No Failure
283,0.9793103448275862,0.9821542383683874,0.509009009009009,0.5613577023498695,0.34782608695652173,No Failure
284,0.9793103448275862,0.9824729126832378,0.7106722106722106,0.25065274151436034,0.3557312252964427,No Failure
285,0.9793103448275862,0.9824729126832378,0.5433125433125433,0.4699738903394256,0.36363636363636365,No Failure
286,0.9793103448275862,0.9824729126832378,0.5505890505890506,0.4334203655352481,0.3715415019762846,No Failure
287,0.9793103448275862,0.9824729126832378,0.6254331254331255,0.4125326370757181,0.3794466403162055,No Failure
288,0.9793103448275862,0.9827915869980879,0.4799029799029799,0.5509138381201045,0.38735177865612647,No Failure
289,0.9789819376026273,0.9827915869980879,0.49757449757449757,0.6096605744125327,0.40711462450592883,No Failure
290,0.9789819376026273,0.9827915869980879,0.4982674982674983,0.5953002610966058,0.4150197628458498,No Failure
291,0.9786535303776683,0.9824729126832378,0.5103950103950103,0.5561357702349871,0.42292490118577075,No Failure
292,0.9789819376026273,0.9827915869980879,0.4625779625779626,0.524804177545692,0.4308300395256917,No Failure
293,0.9789819376026273,0.9831102613129381,0.48232848232848236,0.5848563968668408,0.43873517786561267,No Failure
294,0.9789819376026273,0.9831102613129381,0.4753984753984754,0.6671018276762403,0.45849802371541504,No Failure
295,0.9789819376026273,0.9834289356277884,0.5945945945945946,0.4007832898172324,0.47035573122529645,No Failure
296,0.9786535303776683,0.9831102613129381,0.48336798336798337,0.6031331592689296,0.48221343873517786,No Failure
297,0.9786535303776683,0.9831102613129381,0.5935550935550935,0.3302872062663186,0.4901185770750988,No Failure
298,0.9783251231527093,0.9831102613129381,0.7376992376992377,0.24412532637075718,0.4980237154150198,No Failure
299,0.9779967159277504,0.9824729126832378,0.542966042966043,0.4647519582245431,0.5177865612648221,No Failure
300,0.9779967159277504,0.9827915869980879,0.5620235620235621,0.5,0.5296442687747036,No Failure
301,0.9776683087027914,0.9827915869980879,0.6029106029106029,0.35378590078328986,0.5375494071146245,No Failure
302,0.9779967159277504,0.9827915869980879,0.5239085239085239,0.45822454308094,0.5454545454545454,No Failure
303,0.9779967159277504,0.9827915869980879,0.5124740124740125,0.5678851174934726,0.5652173913043478,No Failure
304,0.9779967159277504,0.9827915869980879,0.6018711018711018,0.35900783289817234,0.5770750988142292,No Failure
305,0.9779967159277504,0.9827915869980879,0.7376992376992377,0.25065274151436034,0.5849802371541502,No Failure
306,0.9779967159277504,0.9827915869980879,0.4760914760914761,0.6148825065274152,0.5928853754940712,No Failure
307,0.9779967159277504,0.9827915869980879,0.5471240471240472,0.4778067885117494,0.6007905138339921,No Failure
308,0.9783251231527093,0.9831102613129381,0.4521829521829522,0.6161879895561359,0.6126482213438735,No Failure
309,0.9783251231527093,0.9831102613129381,0.502079002079002,0.5326370757180157,0.6205533596837944,No Failure
310,0.9786535303776683,0.9834289356277884,0.5287595287595288,0.5456919060052219,0.6324110671936759,No Failure
311,0.9786535303776683,0.9834289356277884,0.5034650034650034,0.5757180156657964,0.6521739130434783,No Failure
312,0.9783251231527093,0.9834289356277884,0.5086625086625086,0.4699738903394256,0.6640316205533597,No Failure
313,0.9786535303776683,0.9834289356277884,0.45495495495495497,0.6631853785900783,0.6719367588932806,No Failure
314,0.9783251231527093,0.9831102613129381,0.45045045045045046,0.6919060052219321,0.6798418972332015,No Failure
315,0.9783251231527093,0.9827915869980879,0.5703395703395704,0.5300261096605745,0.691699604743083,No Failure
316,0.9779967159277504,0.9827915869980879,0.5939015939015939,0.4334203655352481,0.6996047430830039,No Failure
317,0.9779967159277504,0.9827915869980879,0.5838530838530839,0.370757180156658,0.7075098814229249,No Failure
318,0.9779967159277504,0.9827915869980879,0.5239085239085239,0.52088772845953,0.7154150197628458,No Failure
319,0.9779967159277504,0.9827915869980879,0.5585585585585585,0.4190600522193212,0.7233201581027668,No Failure
320,0.9779967159277504,0.9827915869980879,0.5370755370755371,0.4986945169712794,0.7312252964426877,No Failure
321,0.9779967159277504,0.9827915869980879,0.525987525987526,0.42428198433420367,0.7509881422924901,No Failure
322,0.9779967159277504,0.9831102613129381,0.5017325017325017,0.5221932114882507,0.758893280632411,No Failure
323,0.9779967159277504,0.9831102613129381,0.5408870408870409,0.6044386422976501,0.766798418972332,No Failure
324,0.9779967159277504,0.9831102613129381,0.5155925155925156,0.5469973890339426,0.7747035573122529,No Failure
325,0.9779967159277504,0.9831102613129381,0.5887040887040887,0.36292428198433424,0.7865612648221344,No Failure
326,0.9776683087027914,0.9831102613129381,0.5200970200970201,0.5404699738903395,0.7944664031620553,No Failure
327,0.9776683087027914,0.9831102613129381,0.47574497574497576,0.7402088772845954,0.8023715415019763,Overstrain Failure
328,0.9773399014778326,0.9827915869980879,0.5900900900900901,0.40992167101827676,0.8102766798418972,No Failure
329,0.9776683087027914,0.9831102613129381,0.5959805959805959,0.39033942558746737,0.8300395256916996,No Failure
330,0.9773399014778326,0.9827915869980879,0.48440748440748443,0.5469973890339426,0.849802371541502,No Failure
331,0.9773399014778326,0.9827915869980879,0.481981981981982,0.6775456919060052,0.8616600790513834,No Failure
332,0.9773399014778326,0.9824729126832378,0.532917532917533,0.524804177545692,0.0,No Failure
333,0.9770114942528736,0.9821542383683874,0.5706860706860707,0.4086161879895562,0.011857707509881422,No Failure
334,0.9770114942528736,0.9818355640535373,0.509009009009009,0.5848563968668408,0.019762845849802372,No Failure
335,0.9766830870279145,0.9818355640535373,0.606029106029106,0.3381201044386423,0.03162055335968379,No Failure
336,0.9773399014778326,0.9821542383683874,0.6912681912681913,0.26762402088772846,0.039525691699604744,No Failure
337,0.9773399014778326,0.9824729126832378,0.6036036036036037,0.3616187989556136,0.05138339920948617,No Failure
338,0.9770114942528736,0.9821542383683874,0.5415800415800416,0.4986945169712794,0.05928853754940711,No Failure
339,0.9770114942528736,0.9821542383683874,0.5935550935550935,0.4203655352480418,0.06719367588932806,No Failure
340,0.9766830870279145,0.9818355640535373,0.5107415107415108,0.5143603133159269,0.07905138339920949,No Failure
341,0.9766830870279145,0.9821542383683874,0.5301455301455301,0.42558746736292435,0.08695652173913043,No Failure
342,0.9766830870279145,0.9821542383683874,0.5097020097020097,0.6070496083550915,0.09881422924901186,No Failure
343,0.9770114942528736,0.9824729126832378,0.48094248094248093,0.6344647519582246,0.1067193675889328,No Failure
344,0.9770114942528736,0.9821542383683874,0.8482328482328483,0.1801566579634465,0.11462450592885376,No Failure
345,0.9770114942528736,0.9824729126832378,0.5492030492030492,0.4295039164490862,0.12648221343873517,No Failure
346,0.9770114942528736,0.9824729126832378,0.5055440055440056,0.5900783289817233,0.13438735177865613,No Failure
347,0.9770114942528736,0.9824729126832378,0.534996534996535,0.5326370757180157,0.14624505928853754,No Failure
348,0.9773399014778326,0.9824729126832378,0.5602910602910602,0.41383812010443866,0.1541501976284585,No Failure
349,0.9773399014778326,0.9824729126832378,0.5526680526680526,0.44778067885117495,0.16205533596837945,No Failure
350,0.9773399014778326,0.9824729126832378,0.4851004851004851,0.5783289817232377,0.16996047430830039,No Failure
351,0.9773399014778326,0.9827915869980879,0.5582120582120582,0.4046997389033943,0.18972332015810275,No Failure
352,0.9773399014778326,0.9827915869980879,0.5221760221760222,0.6005221932114883,0.2015810276679842,No Failure
353,0.9770114942528736,0.9824729126832378,0.58004158004158,0.391644908616188,0.2134387351778656,No Failure
354,0.9773399014778326,0.9824729126832378,0.5744975744975745,0.44778067885117495,0.233201581027668,No Failure
355,0.9773399014778326,0.9824729126832378,0.5623700623700624,0.48172323759791125,0.24110671936758893,No Failure
356,0.9773399014778326,0.9827915869980879,0.48440748440748443,0.6383812010443864,0.2490118577075099,No Failure
357,0.9773399014778326,0.9827915869980879,0.5256410256410257,0.4464751958224544,0.2608695652173913,No Failure
358,0.9773399014778326,0.9824729126832378,0.5083160083160083,0.47911227154047004,0.26877470355731226,No Failure
359,0.9773399014778326,0.9824729126832378,0.542966042966043,0.45169712793733685,0.28063241106719367,No Failure
360,0.9770114942528736,0.9824729126832378,0.527027027027027,0.4986945169712794,0.2924901185770751,No Failure
361,0.9770114942528736,0.9824729126832378,0.553014553014553,0.4804177545691906,0.30434782608695654,No Failure
362,0.9773399014778326,0.9824729126832378,0.5682605682605683,0.40339425587467365,0.31225296442687744,No Failure
363,0.9773399014778326,0.9824729126832378,0.4982674982674983,0.6240208877284595,0.33201581027667987,No Failure
364,0.9773399014778326,0.9827915869980879,0.4875259875259875,0.720626631853786,0.33992094861660077,No Failure
365,0.9773399014778326,0.9827915869980879,0.4688149688149688,0.7506527415143603,0.34782608695652173,No Failure
366,0.9773399014778326,0.9831102613129381,0.5377685377685377,0.5339425587467364,0.3557312252964427,No Failure
367,0.9773399014778326,0.9827915869980879,0.5436590436590436,0.5,0.3675889328063241,No Failure
368,0.9770114942528736,0.9827915869980879,0.5159390159390159,0.5156657963446476,0.3794466403162055,No Failure
369,0.9770114942528736,0.9827915869980879,0.5498960498960499,0.4712793733681463,0.38735177865612647,No Failure
370,0.9770114942528736,0.9824729126832378,0.5620235620235621,0.4856396866840732,0.40711462450592883,No Failure
371,0.9770114942528736,0.9827915869980879,0.5557865557865558,0.4973890339425588,0.4189723320158103,No Failure
372,0.9766830870279145,0.9824729126832378,0.4868329868329868,0.6749347258485641,0.4268774703557312,No Failure
373,0.9766830870279145,0.9824729126832378,0.48925848925848925,0.5483028720626633,0.43873517786561267,No Failure
374,0.9766830870279145,0.9824729126832378,0.49584199584199584,0.5613577023498695,0.44664031620553357,No Failure
375,0.9766830870279145,0.9821542383683874,0.5311850311850311,0.48825065274151436,0.45454545454545453,No Failure
376,0.9766830870279145,0.9821542383683874,0.48544698544698545,0.6775456919060052,0.4624505928853755,No Failure
377,0.9766830870279145,0.9821542383683874,0.4934164934164934,0.7036553524804178,0.4743083003952569,No Failure
378,0.9763546798029556,0.9821542383683874,0.6077616077616078,0.38381201044386426,0.48616600790513836,No Failure
379,0.9763546798029556,0.9821542383683874,0.6077616077616078,0.34986945169712796,0.49407114624505927,No Failure
380,0.9770114942528736,0.9824729126832378,0.8884268884268884,0.16710182767624024,0.5019762845849802,Power Failure
381,0.9770114942528736,0.9831102613129381,0.5356895356895357,0.5274151436031331,0.5098814229249012,No Failure
382,0.9770114942528736,0.9831102613129381,0.4625779625779626,0.6266318537859008,0.5177865612648221,No Failure
383,0.9770114942528736,0.9834289356277884,0.6382536382536382,0.35248041775456923,0.525691699604743,No Failure
384,0.9770114942528736,0.9831102613129381,0.5932085932085932,0.34986945169712796,0.5375494071146245,No Failure
385,0.9773399014778326,0.9834289356277884,0.48995148995148996,0.5926892950391646,0.5454545454545454,No Failure
386,0.9773399014778326,0.9837476099426385,0.45703395703395705,0.664490861618799,0.5573122529644269,No Failure
387,0.9776683087027914,0.9837476099426385,0.43277893277893276,0.7885117493472585,0.5652173913043478,No Failure
388,0.9773399014778326,0.9837476099426385,0.5041580041580042,0.6292428198433421,0.5731225296442688,No Failure
389,0.9773399014778326,0.9837476099426385,0.4878724878724879,0.7154046997389034,0.5810276679841897,No Failure
390,0.9773399014778326,0.9837476099426385,0.5058905058905059,0.6096605744125327,0.5928853754940712,No Failure
391,0.9773399014778326,0.9834289356277884,0.5166320166320166,0.4973890339425588,0.6007905138339921,No Failure
392,0.9773399014778326,0.9831102613129381,0.5162855162855163,0.566579634464752,0.6086956521739131,No Failure
393,0.9770114942528736,0.9827915869980879,0.4677754677754678,0.6814621409921672,0.6205533596837944,No Failure
394,0.9770114942528736,0.9827915869980879,0.5294525294525294,0.52088772845953,0.6324110671936759,No Failure
395,0.9766830870279145,0.9824729126832378,0.5443520443520443,0.4921671018276763,0.6403162055335968,No Failure
396,0.9766830870279145,0.9824729126832378,0.5162855162855163,0.5561357702349871,0.6482213438735178,No Failure
397,0.9766830870279145,0.9824729126832378,0.6146916146916147,0.3772845953002611,0.6561264822134387,No Failure
398,0.9766830870279145,0.9824729126832378,0.5204435204435205,0.5691906005221933,0.6679841897233202,No Failure
399,0.9766830870279145,0.9827915869980879,0.48232848232848236,0.6488250652741515,0.6877470355731226,No Failure
400,0.9766830870279145,0.9831102613129381,0.7276507276507277,0.2206266318537859,0.6956521739130435,No Failure
401,0.9770114942528736,0.9831102613129381,0.5966735966735967,0.3968668407310705,0.7035573122529645,No Failure
402,0.9766830870279145,0.9834289356277884,0.5814275814275814,0.4216710182767624,0.7114624505928854,No Failure
403,0.9763546798029556,0.9834289356277884,0.4410949410949411,0.7806788511749347,0.7193675889328063,No Failure
404,0.9763546798029556,0.9834289356277884,0.4494109494109494,0.5992167101827677,0.7272727272727273,No Failure
405,0.9763546798029556,0.9831102613129381,0.4677754677754678,0.751958224543081,0.7351778656126482,No Failure
406,0.9766830870279145,0.9834289356277884,0.49861399861399863,0.6775456919060052,0.7430830039525692,No Failure
407,0.9766830870279145,0.9831102613129381,0.5544005544005544,0.5496083550913838,0.7509881422924901,No Failure
408,0.9766830870279145,0.9834289356277884,0.4968814968814969,0.5796344647519582,0.7628458498023716,No Failure
409,0.9766830870279145,0.9834289356277884,0.5055440055440056,0.5391644908616188,0.7747035573122529,No Failure
