,PC1,PC2,encoded_condition
930,0.292674,-1.216077,0
931,0.880499,-0.339296,0
932,-0.309375,0.065676,0
933,-0.936771,0.447642,0
934,0.749489,-0.711358,0
935,-1.555185,-0.054034,0
936,0.334316,-1.473503,0
937,-0.113786,-0.548744,0
938,-0.787998,0.343999,0
939,0.790151,0.395257,0
940,0.617316,-0.215376,0
941,-0.873415,0.282785,0
942,0.213354,-0.07125,0
943,-1.147859,-2.493178,0
944,-0.4566,-1.34654,0
945,0.224993,-0.105753,0
946,1.485034,0.025972,0
947,-0.259282,0.070995,0
948,0.558438,0.80731,0
949,-0.034314,0.618366,0
950,0.065841,0.452037,0
951,-0.247333,0.19072,0
952,-0.387688,-0.036954,0
953,-2.333007,0.091796,0
954,-0.720501,0.630297,0
955,-0.08413,0.297395,0
956,1.396233,0.125123,0
957,0.686258,0.177788,0
958,0.986837,-0.634467,0
959,-1.390668,0.215461,0
960,-0.872859,0.37649,0
961,0.280829,-0.024822,0
962,-0.354769,-0.43604,0
963,1.846645,-0.341396,0
964,0.340719,-1.519104,0
965,-0.045846,1.354873,0
966,0.041813,0.352755,0
967,0.912723,0.363639,0
968,-1.952384,-0.288065,0
969,-0.430721,1.853905,0
970,0.145295,-0.735359,0
971,0.509289,1.167309,0
972,-0.007317,-0.240883,0
973,0.168301,-0.018747,0
974,-0.094636,0.304635,0
975,-0.682612,-0.085884,0
976,0.806823,-1.016159,0
977,-1.683299,0.847213,0
978,-1.713476,0.005126,0
979,1.378624,-0.700118,0
980,0.507245,0.311738,0
981,1.400193,0.091851,0
982,-0.661708,-0.449556,0
983,-0.159595,0.056425,0
984,1.128043,-0.560049,0
985,-0.359008,0.057934,0
986,0.286227,0.571993,0
987,1.282034,0.756163,0
988,-0.133098,0.097699,0
989,1.58731,0.678921,0
990,-3.492444,-1.169846,0
991,-0.308737,0.2359,0
992,1.179135,1.278165,0
993,0.837623,0.066811,0
994,0.858749,-0.582306,0
995,0.182556,-0.274777,0
996,-0.090594,-0.615713,0
997,-0.533967,0.075044,0
998,-0.412043,0.48904,0
999,1.306037,0.063675,0
1000,-1.720288,0.258224,0
1001,1.742176,0.315254,0
1002,-0.115105,-0.544601,0
1003,0.73329,0.488953,0
1004,-1.448291,-0.669119,0
1005,0.153156,0.217087,0
1006,1.766603,-0.857065,0
1007,1.47108,-0.021665,0
1008,-1.506152,0.501045,0
1009,0.273541,-0.138048,0
1010,1.562929,-0.803487,0
1011,-0.706106,0.182792,0
1012,1.950988,-2.072261,0
1013,1.52814,0.106464,0
1014,1.075654,0.603366,0
1015,1.78849,0.196122,0
1016,-0.31699,0.040659,0
1017,1.654276,-1.49979,0
1018,2.00845,-1.505513,0
1019,-1.863977,1.836324,0
1020,-0.320393,0.602682,0
1021,0.259542,-0.943112,0
1022,-1.850231,1.373265,0
1023,-0.801613,-0.805334,0
1024,0.418032,0.359738,0
1025,0.820472,-0.021935,0
1026,0.357964,-1.211222,0
1027,-2.996322,0.168142,0
1028,-0.880715,-1.315146,0
1029,0.215086,0.012594,0
1030,-3.307434,-1.97931,0
1031,-3.114024,0.141831,0
1032,0.338374,-0.718313,0
1033,2.104221,0.358969,0
1034,-0.47873,-0.439104,0
1035,-2.15849,-0.918999,0
1036,-0.46104,-1.118215,0
1037,0.522626,0.164136,0
1038,0.041727,0.514747,0
1039,0.556492,0.286055,0
1040,0.863459,-1.432454,0
1041,-3.275011,-0.404596,0
1042,-2.14944,-0.348825,0
1043,-0.498506,0.744849,0
1044,-1.194181,-0.925702,0
1045,-1.226879,0.641051,0
1046,0.077081,-1.817037,0
1047,1.482856,0.483354,0
1048,1.152255,0.048091,0
1049,-0.083432,-0.017449,0
1050,0.20003,1.035873,0
1051,0.458471,-0.345903,0
1052,1.594951,-0.658857,0
1053,-0.229106,0.216482,0
1054,0.950995,0.041894,0
1055,2.948103,-0.479168,0
1056,2.076931,-0.266682,0
1057,-1.194853,-0.78841,0
1058,-0.366113,0.087888,0
1059,0.670056,-0.467367,0
1060,-2.515519,-0.96939,0
1061,-0.306289,0.214051,0
1062,1.414764,0.878905,0
1063,0.058875,-0.044428,0
1064,0.770104,0.244408,0
1065,0.84775,1.247819,0
1066,-1.345304,0.566011,0
1067,-1.067693,1.505742,0
1068,1.885965,0.476674,0
1069,1.358921,-0.275918,0
1070,0.917494,-0.064823,0
1071,-0.101346,0.603739,0
1072,0.496129,0.128993,0
1073,-1.207656,-0.068915,0
1074,-0.415541,1.130881,0
1075,0.298583,0.769854,0
1076,-0.275514,-0.447146,0
1077,-3.681483,1.294153,0
1078,-0.090769,0.142967,0
1079,-1.172334,-0.245662,0
1080,1.516684,-0.568732,0
1081,1.910525,0.570822,0
1082,0.731341,0.959653,0
1083,0.041818,0.313809,0
1084,0.766187,0.930423,0
1085,-0.164681,0.812181,0
1086,0.623132,0.114621,0
1087,0.357321,-0.422821,0
1088,-0.568139,-0.095109,0
1089,1.021192,1.392965,0
1090,-0.732253,0.482602,0
1091,1.97215,0.577791,0
1092,0.261414,-0.387526,0
1093,-0.271259,0.195654,0
1094,-0.989688,0.02527,0
1095,-1.049793,-0.135034,0
1096,0.037274,0.726796,0
1097,1.417185,-0.03396,0
1098,0.439889,-0.156412,0
1099,-1.161329,0.308201,0
1100,0.263572,0.252653,0
1101,0.312117,-2.018417,0
1102,-0.884654,0.609366,0
1103,2.817962,-1.671396,0
1104,0.992662,-0.154615,0
1105,-0.614363,2.480667,0
1106,0.860572,0.301063,0
1107,-1.422259,0.016283,0
1108,-1.285068,0.978031,0
1109,0.372579,-0.115641,0
1110,-0.555409,0.360325,0
1111,0.916663,-0.914556,0
1112,-1.102673,0.131792,0
1113,-0.496411,-1.482881,0
1114,-0.016731,-1.185604,0
1115,-1.046691,-1.317373,0
1116,1.003299,0.871212,0
1117,0.005851,0.289545,0
1118,-0.441216,0.791613,0
1119,-0.451706,0.143838,0
1120,0.685396,-0.328848,0
1121,0.432456,0.371452,0
1122,0.027765,0.453229,0
1123,0.423932,1.06287,0
1124,0.912802,0.933915,0
1125,0.342471,-0.523117,0
1126,1.507229,-0.002593,0
1127,0.057231,-0.314676,0
1128,1.693505,0.497916,0
1129,-0.570175,2.366269,0
1130,-1.521896,-0.171913,0
1131,1.491662,-0.44914,0
1132,-1.114756,-0.55557,0
1133,0.344014,-1.008584,0
1134,0.427708,0.093883,0
1135,0.294545,-2.222435,0
1136,-3.580187,-0.717144,0
1137,0.756262,-0.910699,0
1138,-0.304154,-0.586362,0
1139,1.051361,0.231548,0
1140,0.186681,0.980947,0
1141,0.162127,-0.241763,0
1142,-0.043321,-0.702404,0
1143,-1.187128,2.106882,0
1144,-1.268389,1.930473,0
1145,1.297644,0.279907,0
1146,0.352623,0.632183,0
1147,-1.407853,0.431941,0
1148,-1.707514,1.009795,0
1149,-1.580189,1.258049,0
1150,-0.109474,0.8055,0
1151,-2.384975,-1.082228,0
1152,2.320543,0.802776,0
1153,-0.742793,0.593004,0
1154,-1.128374,-0.037894,0
1155,-0.535583,-0.604363,0
1156,-0.213974,0.024916,0
1157,-0.308781,-1.131876,0
1158,-0.846957,-0.253241,0
1159,-0.408483,-0.03122,0
1160,0.266626,1.462322,0
1161,1.219475,1.243946,0
1162,0.449851,-0.224965,0
1163,-0.992213,-0.244825,0
1164,-2.665113,-0.108814,0
1165,1.546309,0.444099,0
1166,2.679745,-0.677118,0
1167,-1.677429,0.963387,0
1168,-1.054283,1.343698,0
1169,0.150683,0.195535,0
1170,0.48556,-0.580244,0
1171,0.076072,0.489775,0
1172,-1.107997,-0.330822,0
1173,0.356209,-0.426786,0
1174,-0.432777,0.039014,0
1175,0.922982,0.706927,0
1176,-2.849505,1.821838,0
1177,0.77875,-1.652306,0
1178,0.32988,-0.658978,0
1179,-0.567284,0.651374,0
1180,0.167168,-0.074264,0
1181,-1.359499,-0.02536,0
1182,1.17457,-0.719337,0
1183,1.314111,-0.332151,0
1184,0.050508,-0.649192,0
1185,-0.073972,0.747825,0
1186,0.297508,-0.029062,0
1187,-2.906589,-0.906337,0
1188,-0.593272,0.854504,0
1189,-0.986968,0.815694,0
1190,-0.71517,0.437651,0
1191,-0.919576,0.914043,0
1192,0.866271,-0.141431,0
1193,0.132232,0.231144,0
1194,0.739749,0.213977,0
1195,2.177647,-1.007639,0
1196,-0.648413,-0.100893,0
1197,0.630609,0.413577,0
1198,-0.232821,-0.338917,0
1199,2.389559,0.052726,0
1200,1.150203,-0.127629,0
1201,-0.886977,0.166187,0
1202,0.553827,0.410301,0
1203,0.803604,0.625537,0
1204,-0.107704,-0.108847,0
1205,2.560019,-0.651324,0
1206,-2.602483,0.224782,0
1207,-0.876263,0.709509,0
1208,-0.275399,-0.300245,0
1209,0.496771,-1.654153,0
1210,0.44771,0.51904,0
1211,-2.129008,-1.262303,0
1212,1.298995,1.060752,0
1213,0.436545,-0.17954,0
1214,-0.112029,-0.070127,0
1215,-0.250653,-0.271387,0
1216,-0.675052,0.360982,0
1217,-0.94386,0.056355,0
1218,0.030581,0.757477,0
1219,-0.711981,0.574127,0
1220,-1.504117,-0.301558,0
1221,0.470768,0.418073,0
1222,-0.566958,-0.49824,0
1223,3.525439,-0.733659,0
1224,-0.654877,1.560713,0
1225,1.9267,-1.305484,0
1226,-0.399425,0.258842,0
1227,-0.576452,-0.747358,0
1228,-0.339044,-0.887706,0
1229,-1.115589,0.24344,0
1230,-0.313131,0.222796,0
1231,1.779062,0.121653,0
1232,-1.299321,0.896913,0
1233,0.618535,0.130976,0
1234,1.337026,-0.029417,0
1235,1.65122,-1.2968,0
1236,-0.136857,0.412315,0
1237,-1.109533,0.661841,0
1238,0.28343,0.265441,0
1239,-1.339242,1.101273,0
1240,0.17716,0.30229,0
1241,-0.532194,1.121029,0
1242,-0.92982,0.236091,0
1243,2.279114,0.48222,0
1244,0.719158,0.277034,0
1245,1.595459,2.565756,0
1246,0.968576,1.218538,0
1247,1.172237,-0.508377,0
1248,1.311156,-0.226698,0
1249,-2.023456,1.615062,0
1250,-0.649934,0.2968,0
1251,-0.053192,1.038869,0
1252,-0.579279,0.237486,0
1253,0.445377,-0.312397,0
1254,0.487863,-1.055516,0
1255,-0.013499,0.518137,0
1256,-1.17311,0.266976,0
1257,-0.282021,-0.777768,0
1258,-1.154591,2.49493,0
1259,-0.756718,0.327929,0
1260,-0.020665,-1.07473,0
1261,0.756264,-0.41654,0
1262,0.920603,-1.568814,0
1263,0.151793,-0.667841,0
1264,2.526973,-0.155037,0
1265,1.926052,-0.105019,0
1266,-1.631942,-0.852948,0
1267,0.804136,-0.707541,0
1268,-0.123563,0.057094,0
1269,-0.341068,0.951058,0
1270,-1.982374,0.320992,0
1271,3.072446,-0.717402,0
1272,-0.58835,0.106227,0
1273,-0.868418,1.891029,0
1274,1.573647,-1.36078,0
1275,-0.31464,-0.225794,0
1276,0.356098,0.648537,0
1277,0.579377,-0.731538,0
1278,-1.69434,0.712927,0
1279,-1.086613,0.850188,0
1280,1.549898,-1.669237,0
1281,0.359159,-0.12243,0
1282,0.463132,-0.600933,0
1283,-0.10742,0.286316,0
1284,0.678333,0.342364,0
1285,-0.38251,0.440533,0
1286,-1.881515,0.997861,0
1287,0.084951,-0.10154,0
1288,0.19203,-0.560924,0
1289,-0.137314,-0.428039,0
1290,-0.598711,-0.020233,0
1291,-1.715174,0.077172,0
1292,-0.128876,-0.305146,0
1293,-2.525153,-0.850494,0
1294,-1.380813,1.530579,0
1295,-0.622069,-0.357075,0
1296,1.983328,-0.903526,0
1297,-0.585086,-0.884598,0
1298,-0.240416,2.612138,0
1299,0.518556,-0.484792,0
1300,0.191438,-0.41306,0
1301,0.307992,-0.060154,0
1302,0.618063,0.23362,0
1303,2.345996,-0.002755,0
1304,-1.350143,1.580973,0
1305,-0.810954,-0.884586,0
1306,1.719716,0.258613,0
1307,-1.019131,-0.268505,0
1308,-0.379445,-0.660051,0
1309,0.546096,-0.387165,0
1310,1.709961,1.910118,0
1311,1.795245,-0.016417,0
1312,0.556296,0.242096,0
1313,0.278046,-0.615226,0
1314,-0.478318,-0.262435,0
1315,0.906787,0.074167,0
1316,-0.494332,0.455088,0
1317,-1.420158,-0.566372,0
1318,1.1839,-1.595733,0
1319,-0.594076,0.204225,0
1320,-0.395542,-1.994152,0
1321,-1.192235,-0.367391,0
1322,-0.274239,-0.193968,0
1323,0.694906,-0.69263,0
1324,-0.09417,0.273201,0
1325,1.585661,-1.402834,0
1326,1.073632,-1.558101,0
1327,-0.436878,0.024449,0
1328,-2.065036,-0.406706,0
1329,-0.494026,-0.033923,0
1330,0.966209,-0.324162,0
1331,1.107606,-0.548233,0
1332,-0.379593,0.355419,0
1333,-0.592305,1.088201,0
1334,-0.274452,0.70581,0
1335,-2.709179,-0.352548,0
1336,-1.434255,1.678974,0
1337,-1.387565,1.264042,0
1338,0.873225,1.3767,0
1339,-0.39044,-0.039012,0
1340,-1.000865,0.545759,0
1341,0.196107,-0.1662,0
1342,0.997368,-0.690893,0
1343,1.622142,-0.530094,0
1344,1.257301,-0.553952,0
1345,-0.737395,0.186592,0
1346,0.86313,2.022503,0
1347,-0.084082,-0.04686,0
1348,-0.150664,-0.707066,0
1349,0.261768,-0.625331,0
1350,-0.183644,0.216727,0
1351,0.374842,-0.42735,0
1352,-0.839422,0.111353,0
1353,-0.431299,1.545059,0
1354,-2.473474,0.592786,0
1355,0.499468,-0.873599,0
1356,1.273704,-0.462328,0
1357,1.103701,-0.22993,0
1358,-0.375072,-0.623195,0
1359,-0.28213,-1.003149,0
1360,-0.255392,0.134392,0
1361,1.81471,-0.41708,0
1362,0.511133,-0.089586,0
1363,1.418272,-0.716222,0
1364,1.216891,-0.32658,0
1365,-0.290148,-0.26387,0
1366,-0.655567,0.484963,0
1367,-0.525061,0.450949,0
1368,-0.778608,-0.292865,0
1369,-1.230487,0.407435,0
1370,2.272202,-0.903595,0
1371,-0.588586,1.632464,0
1372,1.805438,-0.54048,0
1373,1.739735,0.417685,0
1374,-2.768152,-0.799766,0
1375,-0.79159,0.462519,0
1376,1.159027,0.487509,0
1377,0.264446,-0.654372,0
1378,-1.031566,0.855878,0
1379,-0.409582,0.679221,0
1380,-0.812432,-0.29132,0
1381,-0.154866,0.358098,0
1382,2.399496,-1.184294,0
1383,1.294078,-0.181672,0
1384,1.636965,-0.323486,0
1385,1.068351,0.018968,0
1386,0.734549,0.294872,0
1387,-0.92002,-0.078793,0
1388,0.359689,-0.029739,0
1389,0.386287,0.100772,0
1390,2.198779,0.044005,0
1391,-2.172277,-0.327929,0
1392,-0.013689,-0.324113,0
1393,0.66066,0.926989,0
1394,1.444619,1.344306,0
1395,3.055453,1.134252,0
1396,-0.29394,0.802362,0
1397,-0.291742,0.811638,0
1398,-0.313152,0.760996,0
1399,0.55478,0.243497,0
1400,0.655008,-0.108468,0
1401,-0.630653,-0.081955,0
1402,-1.545539,0.986541,0
1403,-1.130328,0.534392,0
1404,-1.211691,0.976327,0
1405,0.547231,-0.537267,0
1406,0.933562,0.041943,0
1407,-0.1296,0.482676,0
1408,-0.102716,0.027268,0
1409,-0.065211,0.413143,0
1410,-1.392171,1.108822,0
1411,-0.842589,-0.881628,0
1412,-0.509011,-0.053033,0
1413,-0.384137,-1.027856,0
1414,-0.956954,0.82334,0
1415,-0.737399,0.944929,0
1416,-2.66742,-1.400873,0
1417,1.465588,-0.920889,0
1418,0.888574,0.776096,0
1419,0.996944,0.562441,0
1420,0.375903,-0.437008,0
1421,0.921463,-0.884618,0
1422,0.442643,-0.264978,0
1423,0.246247,-0.158358,0
1424,0.499188,1.547159,0
1425,1.867187,0.314812,0
1426,1.115106,-0.624773,0
1427,2.045528,0.485123,0
1428,1.009326,-0.146636,0
1429,0.677965,-0.600512,0
1430,-0.650388,-0.902061,0
1431,-0.47363,1.315945,0
1432,0.03298,-0.099815,0
1433,-0.526908,-1.391429,0
1434,-0.713093,2.506936,0
1435,0.609736,1.000145,0
1436,1.668491,-0.280891,0
1437,-2.193298,1.772594,0
1438,0.004217,-0.449415,0
1439,-0.39945,0.552182,0
1440,0.245505,0.509845,0
1441,-0.546845,0.101015,0
1442,-0.493772,-0.353739,0
1443,0.343656,-0.780393,0
1444,0.396498,-0.538532,0
1445,0.263436,-1.031954,0
1446,0.68644,-0.601332,0
1447,-1.247555,-0.326602,0
1448,1.064304,-0.868074,0
1449,-0.907078,0.787833,0
1450,-1.955151,-0.278221,0
1451,-1.291257,-0.278167,0
1452,0.313342,-0.167522,0
1453,1.763422,-0.868088,0
1454,1.311518,-0.257302,0
1455,-1.862592,0.587906,0
1456,0.550152,-1.465364,0
1457,-1.439352,0.172846,0
1458,-0.143665,-1.87783,0
1459,-0.769076,0.439441,0
1460,-0.016974,-0.287415,0
1461,0.454255,-1.875918,0
1462,-1.670809,1.085263,0
1463,-0.490256,-0.070109,0
1464,0.785482,1.298043,0
1465,-1.712799,0.329015,0
1466,-0.189339,-0.581758,0
1467,-1.766317,0.645831,0
1468,0.406648,0.243237,0
1469,-1.874382,0.338211,0
1470,0.642784,2.369792,0
1471,-0.09285,0.16947,0
1472,-0.377912,1.905756,0
1473,-0.279915,1.636114,0
1474,2.432307,0.902817,0
1475,0.604824,-0.696249,0
1476,-1.255002,0.018644,0
1477,0.000402,0.429353,0
1478,0.438783,0.532257,0
1479,3.033659,-1.328902,0
1480,0.669838,-0.46033,0
1481,0.839312,-0.242487,0
1482,-0.459103,0.361638,0
1483,-1.166357,0.041632,0
1484,0.115114,-0.061486,0
1485,0.019571,-0.591146,0
1486,-3.093694,-2.335793,0
1487,-2.806602,0.774119,0
1488,0.341531,-0.815484,0
1489,-1.934346,-0.104609,0
1490,1.274891,-0.119392,0
1491,0.670343,0.268907,0
1492,-1.068651,-1.421857,0
1493,-1.22952,1.388651,0
1494,-1.992995,-0.910209,0
1495,-0.991892,-0.348029,0
1496,-2.686348,0.87136,0
1497,-0.533094,0.877623,0
1498,1.839229,-2.216392,0
1499,-0.906562,1.838373,0
1500,0.228922,-0.756357,0
1501,0.001996,0.807991,0
1502,0.559087,-0.163057,0
1503,0.232726,0.037891,0
1504,1.562568,-0.089651,0
1505,-0.848075,1.633486,0
1506,0.836242,-0.603248,0
1507,-1.618314,2.482663,0
1508,-1.413435,0.839284,0
1509,0.178947,-1.398964,0
1510,1.134513,-0.010515,0
1511,0.711785,0.244836,0
1512,-1.364585,-2.748471,0
1513,0.454573,-0.614364,0
1514,2.331486,0.021118,0
1515,2.492196,0.774383,0
1516,1.836136,-0.726809,0
1517,-1.581427,0.411192,0
1518,2.343557,-0.220324,0
1519,0.967704,-0.322233,0
1520,-2.463256,0.554461,0
1521,-0.138678,-1.291057,0
1522,1.531245,1.30103,0
1523,-0.599518,0.530276,0
1524,-0.09064,-0.662988,0
1525,-0.683041,0.098659,0
1526,0.571869,0.058669,0
1527,0.974563,-1.507825,0
1528,-0.350889,0.201738,0
1529,-0.883899,0.490906,0
1530,-0.519605,-0.113172,0
1531,-2.055081,-0.678919,0
1532,0.349134,-0.642715,0
1533,-0.692784,0.058528,0
1534,-0.547147,-0.420455,0
1535,0.076764,-0.409866,0
1536,0.167059,0.020709,0
1537,0.594768,0.098679,0
1538,0.646261,0.7072,0
1539,-2.214368,-1.284971,0
1540,2.317807,-0.866457,0
1541,0.697894,-0.810313,0
1542,0.43099,-0.069676,0
1543,-0.224066,2.037524,0
1544,0.861794,0.16514,0
1545,-0.831616,0.130095,0
1546,2.571177,-1.220706,0
1547,-1.454613,-0.362367,0
1548,-1.668182,0.381487,0
1549,1.919209,-1.743627,0
1550,0.007809,0.322726,0
1551,-0.844981,-0.199696,0
1552,0.593011,0.106533,0
1553,-0.811612,-1.243991,0
1554,-1.845034,-0.288144,0
1555,0.834561,-0.651903,0
1556,-2.199982,0.04114,0
1557,-1.25201,0.054679,0
1558,-1.96168,0.215688,0
1559,0.355051,-1.240799,0
1560,0.990469,-0.222338,0
1561,0.13303,0.051316,0
1562,2.561199,0.12511,0
1563,0.26302,0.899511,0
1564,-0.337332,0.013699,0
1565,1.220069,-1.151781,0
1566,2.336163,-1.204556,0
1567,2.277952,1.11397,0
1568,-0.451596,0.649302,0
1569,-0.819945,-0.617514,0
1570,-2.068983,-0.486543,0
1571,0.349223,1.34373,0
1572,-0.129766,0.244129,0
1573,1.602552,0.301309,0
1574,1.153387,0.556769,0
1575,0.12739,0.783167,0
1576,-0.263774,-0.994996,0
1577,1.831608,0.399557,0
1578,-2.124888,-0.484524,0
1579,-1.439676,0.139578,0
1580,0.759185,0.771127,0
1581,0.534999,0.340008,0
1582,-1.083425,1.6019,0
1583,0.394585,0.153805,0
1584,0.091244,-1.132683,0
1585,-0.473911,-0.259527,0
1586,1.721445,0.667653,0
1587,-0.419618,0.506255,0
1588,0.370339,-0.199232,0
1589,0.676844,1.311623,0
1590,-0.294742,0.399379,0
1591,-2.51354,0.340971,0
1592,-0.815642,1.065473,0
1593,0.151653,1.291355,0
1594,-0.144209,-1.383568,0
1595,0.494607,0.1521,0
1596,-2.933279,0.359246,0
1597,2.351968,-1.93074,0
1598,1.215365,-0.357537,0
1599,-0.326743,-0.480734,0
1600,-0.559681,-0.006988,0
1601,1.679075,-1.182745,0
1602,-0.925627,0.387052,0
1603,0.301499,-0.554522,0
1604,-0.469164,-0.439445,0
1605,0.541847,0.34528,0
1606,-0.13938,-0.278143,0
1607,0.008164,0.471248,0
1608,-0.784179,1.154575,0
1609,1.857877,-0.600234,0
1610,1.399762,-0.672403,0
1611,0.56583,0.540528,0
1612,0.162707,0.286237,0
1613,-0.08899,0.419014,0
1614,0.944287,-0.711928,0
1615,0.713911,2.680402,0
1616,-1.234717,0.791043,0
1617,-0.710777,0.465992,0
1618,0.043517,-0.586016,0
1619,0.213754,-0.801835,0
1620,-1.376209,-0.313694,0
1621,1.974255,-1.727983,0
1622,-1.659671,1.085949,0
1623,-0.903851,-0.624399,0
1624,-0.366452,0.043055,0
1625,0.665726,-0.30581,0
1626,2.540464,-0.258385,0
1627,2.368766,-1.523771,0
1628,0.801892,0.630751,0
1629,0.895348,-0.733419,0
1630,-0.003656,-0.676317,0
1631,-0.08394,-0.247883,0
1632,1.567512,-0.644777,0
1633,-1.33276,-0.377213,0
1634,-0.777953,-0.7023,0
1635,1.244103,-0.134645,0
1636,0.663548,1.050089,0
1637,-0.654828,-0.144452,0
1638,-0.541996,-0.468204,0
1639,-0.069771,-1.822455,0
1640,-1.469836,0.298547,0
1641,0.860155,-0.47515,0
1642,-0.28928,-0.201711,0
1643,-0.367159,2.350944,0
1644,-0.119148,-1.142943,0
1645,0.678041,1.095492,0
1646,-1.388941,-0.647323,0
1647,0.546934,-0.425781,0
1648,-0.879498,0.168352,0
1649,-0.899157,1.8054,0
1650,-0.273366,2.018702,0
1651,0.951426,-1.36925,0
1652,-0.809242,-0.431985,0
1653,-1.124088,0.566155,0
1654,-2.863521,0.294556,0
1655,-0.243715,-0.608784,0
1656,-2.65622,-0.062724,0
1657,0.914999,-0.621914,0
1658,-0.488369,-2.287556,0
1659,-0.694973,-0.803461,0
1660,1.129158,-0.014723,0
1661,-0.270659,0.357582,0
1662,1.466758,-1.276738,0
1663,1.174826,-0.003251,0
1664,0.443083,-0.518349,0
1665,1.317488,1.109659,0
1666,0.127564,-0.012046,0
1667,0.325044,-0.774784,0
1668,0.622902,1.590603,0
1669,0.158071,-0.615453,0
1670,2.831059,-0.319266,0
1671,0.713219,-0.403078,0
1672,0.783384,-0.068217,0
1673,-3.369367,-0.730359,0
1674,0.278428,-0.740357,0
1675,-1.560755,-0.149966,0
1676,-0.3204,-0.508311,0
1677,2.604068,-0.03353,0
1678,-0.041181,0.865391,0
1679,-0.272183,0.627944,0
1680,-3.06537,1.629951,0
1681,-0.485233,-0.223101,0
1682,1.087522,-0.804803,0
1683,0.96279,-1.913255,0
1684,0.688489,1.84296,0
1685,0.113292,-0.332145,0
1686,0.894757,0.385806,0
1687,0.641032,-0.591419,0
1688,0.722025,-0.876922,0
1689,1.174754,-0.905417,0
1690,2.756174,-0.544821,0
1691,-1.196506,-0.434401,0
1692,-1.49448,-0.88194,0
1693,0.041248,0.436542,0
1694,0.98831,-0.628144,0
1695,0.018926,-0.088676,0
1696,-1.97759,0.210093,0
1697,1.763616,0.135764,0
1698,-0.709564,0.235172,0
1699,0.916233,0.681943,0
1700,0.324391,-0.108248,0
1701,0.604199,0.48234,0
1702,-1.034648,0.271277,0
1703,-0.660935,0.721214,0
1704,0.336044,-0.209591,0
1705,-2.810783,-2.083348,0
1706,-0.17277,1.343404,0
1707,2.565352,0.201603,0
1708,3.123504,-0.374638,0
1709,-0.724523,-1.33362,0
1710,-0.745806,-2.713771,0
1711,0.035172,1.283368,0
1712,-0.236986,0.009032,0
1713,1.133377,0.395945,0
1714,1.287952,-0.021552,0
1715,-0.926514,0.326876,0
1716,0.893477,1.551247,0
1717,1.518953,0.62538,0
1718,-0.334348,-0.242974,0
1719,0.093056,-0.444997,0
1720,-0.087967,1.042361,0
1721,0.872305,-1.225607,0
1722,0.136791,-0.394046,0
1723,0.815391,-0.432597,0
1724,-0.35392,0.703947,0
1725,1.364295,-1.883253,0
1726,0.398275,-0.313002,0
1727,1.492608,0.693959,0
1728,0.12812,-0.640992,0
1729,0.60649,-0.433851,0
1730,-0.811439,0.076373,0
1731,-0.693758,0.333535,0
1732,-1.665114,0.214382,0
1733,0.422903,-0.419849,0
1734,0.812116,-0.749185,0
1735,-0.639021,1.550017,0
1736,-0.245191,0.004069,0
1737,1.109506,-0.402454,0
1738,2.660682,-0.317995,0
1739,1.379547,-1.005025,0
1740,0.112457,-0.115767,0
1741,0.140337,-0.294562,0
1742,0.679676,-0.781418,0
1743,-2.97708,-0.704143,0
1744,-0.183041,0.31927,0
1745,1.949537,-1.39671,0
1746,-0.855917,0.178757,0
1747,-0.425326,0.434272,0
1748,-0.315919,-0.176476,0
1749,-0.676717,-0.139952,0
1750,-0.136405,0.234339,0
1751,0.282326,0.06393,0
1752,-2.1825,-1.044693,0
1753,-1.60823,0.316059,0
1754,-0.53723,-0.013119,0
1755,-1.613561,-0.629982,0
1756,3.57806,-1.473852,0
1757,-2.994826,-0.103225,0
1758,1.363596,0.567362,0
1759,-2.409036,-0.935087,0
1760,-0.73853,-0.442521,0
1761,-1.258063,-0.28586,0
1762,-1.147621,0.730211,0
1763,0.722294,-1.652809,0
1764,-0.542689,0.240998,0
1765,0.961934,0.433294,0
1766,0.551624,2.119177,0
1767,0.503161,0.729516,0
1768,0.051751,-0.302932,0
1769,0.485017,-0.164979,0
1770,-1.868895,1.744278,0
1771,0.123135,-0.465188,0
1772,-1.120227,-0.182049,0
1773,1.086594,0.284789,0
1774,1.603348,-0.223562,0
1775,0.530864,-1.051797,0
1776,0.279007,0.066116,0
1777,0.92301,-0.800227,0
1778,-0.107637,-1.806572,0
1779,-1.768962,-0.283625,0
1780,0.28266,-0.335189,0
1781,-0.833453,-0.536483,0
1782,0.397139,-0.657993,0
1783,-0.498381,0.459309,0
1784,0.101273,0.353494,0
1785,-0.357481,1.766295,0
1786,0.381723,-0.892728,0
1787,0.167782,-1.173793,0
